Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-100253,2023-05-04,CUST-6285,Customer 6285,West,Furniture,Chairs,1869.22,4,0.06,275.29
ORD-100254,2023-10-02,CUST-3070,Customer 3070,South,Furniture,Bookcases,5090.83,7,0.14,1123.33
ORD-100255,2023-07-05,CUST-8670,Customer 8670,North,Technology,Machines,18627.76,7,0.04,1799.18
ORD-100256,2022-12-04,CUST-4257,Customer 4257,West,Office Supplies,Paper,136.51,1,0.01,38.97
ORD-100257,2023-10-03,CUST-4322,Customer 4322,South,Office Supplies,Paper,682.27,6,0.06,69.53
ORD-100258,2023-04-18,CUST-7227,Customer 7227,North,Office Supplies,Art,7.54,1,0.03,1.9
ORD-100259,2022-05-31,CUST-5962,Customer 5962,West,Furniture,Tables,3333.31,4,0.11,667.63
ORD-100260,2023-02-19,CUST-8180,Customer 8180,East,Office Supplies,Art,102.57,4,0.08,13.1
ORD-100261,2022-10-25,CUST-6452,Customer 6452,South,Technology,Copiers,12489.4,5,0.05,3014.07
ORD-100262,2023-09-03,CUST-8990,Customer 8990,East,Technology,Copiers,1020.31,1,0.12,34.58
ORD-100263,2022-09-20,CUST-1831,Customer 1831,West,Office Supplies,Binders,203.22,7,0.12,51.6
ORD-100264,2022-05-24,CUST-2286,Customer 2286,East,Technology,Accessories,3843.37,6,0.16,632.18
ORD-100265,2022-12-12,CUST-6828,Customer 6828,East,Technology,Phones,2997.79,1,0.1,251.47
ORD-100266,2023-09-16,CUST-4392,Customer 4392,South,Office Supplies,Paper,95.53,2,0.14,13.9
ORD-100267,2023-07-26,CUST-8867,Customer 8867,South,Office Supplies,Binders,584.19,5,0.2,100.54
ORD-100268,2022-01-02,CUST-3765,Customer 3765,South,Office Supplies,Paper,37.07,7,0.08,2.47
ORD-100269,2022-10-31,CUST-4667,Customer 4667,North,Technology,Machines,6547.96,3,0.09,264.59
ORD-100270,2022-09-11,CUST-6400,Customer 6400,North,Office Supplies,Art,1306.26,6,0.03,173.09
ORD-100271,2023-10-14,CUST-3303,Customer 3303,West,Furniture,Tables,856.13,2,0.08,61.89
ORD-100272,2023-03-29,CUST-4807,Customer 4807,South,Technology,Phones,2426.23,4,0.09,310.43
ORD-100273,2022-02-06,CUST-6281,Customer 6281,East,Furniture,Tables,3931.36,7,0.06,1080.54
ORD-100274,2022-06-09,CUST-3615,Customer 3615,North,Furniture,Furnishings,397.0,4,0.04,78.82
ORD-100275,2022-01-09,CUST-4145,Customer 4145,South,Technology,Phones,8688.26,4,0.12,76.56
ORD-100276,2022-08-21,CUST-3630,Customer 3630,South,Technology,Machines,12100.9,7,0.11,1713.11
ORD-100277,2022-04-09,CUST-6648,Customer 6648,North,Furniture,Furnishings,394.36,1,0.07,73.92
ORD-100278,2023-10-21,CUST-9530,Customer 9530,North,Technology,Machines,1539.75,1,0.03,239.19
ORD-100279,2022-07-27,CUST-5559,Customer 5559,North,Office Supplies,Paper,754.51,5,0.2,-14.2
ORD-100280,2022-05-11,CUST-5308,Customer 5308,South,Technology,Phones,2768.13,1,0.0,661.68
ORD-100281,2023-02-08,CUST-9762,Customer 9762,West,Office Supplies,Paper,24.15,5,0.19,2.8
ORD-100282,2022-06-01,CUST-5238,Customer 5238,West,Furniture,Furnishings,1463.79,2,0.0,390.87
ORD-100283,2022-02-23,CUST-3517,Customer 3517,North,Furniture,Furnishings,2772.96,3,0.11,195.49
ORD-100284,2022-04-30,CUST-2596,Customer 2596,South,Technology,Phones,3320.64,5,0.13,480.77
ORD-100285,2023-11-04,CUST-8327,Customer 8327,North,Technology,Copiers,2052.69,7,0.15,280.16
ORD-100286,2023-09-20,CUST-6541,Customer 6541,East,Technology,Copiers,2181.87,2,0.03,348.22
ORD-100287,2023-08-10,CUST-9383,Customer 9383,South,Office Supplies,Binders,591.73,3,0.15,28.77
ORD-100288,2023-09-17,CUST-8013,Customer 8013,East,Office Supplies,Paper,29.82,1,0.12,1.46
ORD-100289,2023-02-24,CUST-8430,Customer 8430,West,Office Supplies,Art,186.33,2,0.16,15.9
ORD-100290,2023-02-26,CUST-6828,Customer 6828,North,Technology,Copiers,21974.37,7,0.08,4387.7
ORD-100291,2022-04-14,CUST-1388,Customer 1388,North,Office Supplies,Paper,90.71,3,0.07,15.62
ORD-100292,2022-09-11,CUST-2301,Customer 2301,West,Office Supplies,Paper,109.45,1,0.08,14.43
ORD-100293,2022-08-15,CUST-3105,Customer 3105,East,Technology,Copiers,10232.17,4,0.05,2611.88
ORD-100294,2022-04-22,CUST-7764,Customer 7764,East,Furniture,Furnishings,2021.88,5,0.22,26.04
ORD-100295,2023-05-25,CUST-1171,Customer 1171,West,Office Supplies,Paper,362.28,2,0.01,110.83
ORD-100296,2023-04-18,CUST-8777,Customer 8777,West,Office Supplies,Art,148.11,4,0.09,30.43
ORD-100297,2022-04-09,CUST-8895,Customer 8895,East,Office Supplies,Art,453.0,4,0.1,107.95
ORD-100298,2022-06-02,CUST-3407,Customer 3407,West,Furniture,Bookcases,2265.94,3,0.05,378.35
ORD-100299,2022-12-04,CUST-4307,Customer 4307,North,Office Supplies,Binders,287.64,4,0.06,46.83
ORD-100300,2023-12-07,CUST-4055,Customer 4055,West,Furniture,Bookcases,4799.03,7,0.03,684.6
ORD-100301,2022-06-12,CUST-7175,Customer 7175,West,Furniture,Tables,4742.78,4,0.08,1381.08
ORD-100302,2023-12-21,CUST-3413,Customer 3413,South,Technology,Copiers,3101.8,1,0.12,29.27
ORD-100303,2023-11-12,CUST-2566,Customer 2566,North,Technology,Phones,1474.62,4,0.07,135.27
ORD-100304,2022-06-10,CUST-9045,Customer 9045,West,Office Supplies,Paper,544.46,3,0.11,123.97
ORD-100305,2023-08-03,CUST-4761,Customer 4761,East,Office Supplies,Binders,549.85,6,0.17,83.45
ORD-100306,2023-02-02,CUST-7563,Customer 7563,East,Office Supplies,Binders,428.26,3,0.24,-17.39
ORD-100307,2022-10-04,CUST-5927,Customer 5927,South,Office Supplies,Storage,128.12,4,0.16,19.46
ORD-100308,2023-05-19,CUST-5722,Customer 5722,East,Technology,Machines,2489.07,1,0.09,548.57
ORD-100309,2023-01-27,CUST-8813,Customer 8813,East,Technology,Phones,2765.32,2,0.1,377.09
ORD-100310,2022-05-15,CUST-8689,Customer 8689,East,Technology,Copiers,2254.03,2,0.09,496.87
ORD-100311,2022-07-14,CUST-8414,Customer 8414,East,Furniture,Furnishings,290.46,2,0.13,70.56
ORD-100312,2023-02-05,CUST-7787,Customer 7787,West,Office Supplies,Paper,552.96,5,0.21,96.07
ORD-100313,2023-10-02,CUST-2600,Customer 2600,North,Office Supplies,Art,778.56,4,0.11,86.19
ORD-100314,2022-02-02,CUST-7106,Customer 7106,West,Technology,Machines,3908.27,7,0.0,927.11
ORD-100315,2023-11-19,CUST-4957,Customer 4957,South,Furniture,Tables,1381.59,5,0.09,111.16
ORD-100316,2023-04-05,CUST-5089,Customer 5089,South,Office Supplies,Storage,436.64,5,0.06,57.48
ORD-100317,2023-04-15,CUST-4342,Customer 4342,North,Furniture,Chairs,2696.04,5,0.06,491.68
ORD-100318,2023-01-10,CUST-4871,Customer 4871,South,Technology,Accessories,3078.21,2,0.08,327.03
ORD-100319,2022-01-22,CUST-6964,Customer 6964,West,Technology,Phones,8965.69,7,0.07,1146.63
ORD-100320,2023-11-01,CUST-4107,Customer 4107,South,Technology,Copiers,9579.89,4,0.12,1289.89
ORD-100321,2022-02-07,CUST-5750,Customer 5750,South,Office Supplies,Art,1077.32,6,0.18,-80.09
ORD-100322,2022-08-18,CUST-6007,Customer 6007,West,Technology,Phones,13364.7,7,0.09,2852.34
ORD-100323,2022-12-31,CUST-2376,Customer 2376,East,Office Supplies,Paper,751.94,4,0.22,85.11
ORD-100324,2023-07-17,CUST-5759,Customer 5759,West,Office Supplies,Art,548.47,5,0.08,72.53
ORD-100325,2023-03-14,CUST-1020,Customer 1020,West,Office Supplies,Paper,223.86,1,0.03,51.18
ORD-100326,2022-10-10,CUST-8457,Customer 8457,South,Office Supplies,Binders,698.75,6,0.16,23.12
ORD-100327,2022-01-27,CUST-5105,Customer 5105,West,Furniture,Furnishings,290.11,1,0.1,34.88
ORD-100328,2022-08-14,CUST-9737,Customer 9737,North,Furniture,Bookcases,6825.27,7,0.09,1544.24
ORD-100329,2022-10-04,CUST-5063,Customer 5063,South,Technology,Phones,3954.44,2,0.16,619.18
ORD-100330,2023-09-01,CUST-7926,Customer 7926,West,Furniture,Tables,3711.38,6,0.12,902.58
ORD-100331,2022-10-11,CUST-9462,Customer 9462,East,Furniture,Furnishings,1806.89,2,0.02,454.26
ORD-100332,2023-04-26,CUST-5362,Customer 5362,West,Office Supplies,Storage,1013.67,6,0.15,58.14
ORD-100333,2023-03-29,CUST-3258,Customer 3258,North,Office Supplies,Binders,926.99,7,0.21,118.78
ORD-100334,2023-10-21,CUST-7447,Customer 7447,North,Office Supplies,Art,853.7,6,0.07,147.81
ORD-100335,2023-05-31,CUST-5507,Customer 5507,South,Office Supplies,Binders,398.1,2,0.19,-8.97
ORD-100336,2023-07-01,CUST-6468,Customer 6468,North,Office Supplies,Paper,683.37,4,0.09,79.53
ORD-100337,2022-07-11,CUST-9573,Customer 9573,South,Furniture,Tables,2701.03,2,0.01,666.57
ORD-100338,2022-02-18,CUST-8933,Customer 8933,South,Technology,Accessories,8913.66,5,0.13,283.17
ORD-100339,2023-05-27,CUST-3348,Customer 3348,North,Office Supplies,Storage,422.74,3,0.03,137.61
ORD-100340,2022-01-17,CUST-6768,Customer 6768,North,Office Supplies,Storage,963.61,5,0.03,123.64
ORD-100341,2022-06-21,CUST-9496,Customer 9496,West,Technology,Phones,9219.09,7,0.01,3108.57
ORD-100342,2022-08-08,CUST-3975,Customer 3975,West,Office Supplies,Binders,615.68,3,0.04,113.69
ORD-100343,2022-06-07,CUST-6274,Customer 6274,South,Office Supplies,Art,809.08,6,0.06,94.78
ORD-100344,2023-04-22,CUST-7598,Customer 7598,North,Furniture,Chairs,2163.88,5,0.16,334.94
ORD-100345,2022-02-15,CUST-7445,Customer 7445,West,Furniture,Furnishings,304.26,2,0.17,62.59
ORD-100346,2023-01-08,CUST-7707,Customer 7707,East,Office Supplies,Paper,285.07,2,0.04,45.72
ORD-100347,2023-06-02,CUST-8681,Customer 8681,South,Furniture,Tables,1627.8,2,0.11,312.65
ORD-100348,2022-04-09,CUST-8815,Customer 8815,West,Office Supplies,Storage,453.42,7,0.13,25.97
ORD-100349,2022-02-06,CUST-7451,Customer 7451,South,Office Supplies,Paper,366.91,2,0.11,35.08
ORD-100350,2022-10-07,CUST-6480,Customer 6480,West,Office Supplies,Storage,99.56,3,0.07,16.27
ORD-100351,2022-12-15,CUST-8518,Customer 8518,East,Technology,Accessories,5353.41,4,0.11,962.36
ORD-100352,2023-05-12,CUST-3688,Customer 3688,North,Office Supplies,Paper,608.44,5,0.24,84.82
ORD-100353,2022-10-29,CUST-1926,Customer 1926,West,Office Supplies,Binders,594.7,7,0.05,162.25
ORD-100354,2022-06-30,CUST-1386,Customer 1386,North,Technology,Phones,16230.22,6,0.12,2454.66
ORD-100355,2023-08-30,CUST-7192,Customer 7192,North,Technology,Machines,10491.78,4,0.05,2532.78
ORD-100356,2022-04-09,CUST-5885,Customer 5885,East,Furniture,Furnishings,805.33,5,0.12,209.09
ORD-100357,2023-12-01,CUST-2995,Customer 2995,South,Technology,Accessories,10080.96,6,0.09,1061.33
ORD-100358,2022-04-26,CUST-5476,Customer 5476,East,Furniture,Furnishings,1778.34,2,0.15,189.41
ORD-100359,2022-07-10,CUST-9070,Customer 9070,West,Furniture,Tables,873.56,4,0.19,3.19
ORD-100360,2022-09-10,CUST-7042,Customer 7042,West,Office Supplies,Binders,450.6,4,0.21,32.5
ORD-100361,2022-06-10,CUST-8868,Customer 8868,East,Furniture,Chairs,2033.86,6,0.13,-7.81
ORD-100362,2022-09-13,CUST-8121,Customer 8121,West,Office Supplies,Art,692.95,7,0.1,26.07
ORD-100363,2022-11-19,CUST-3256,Customer 3256,South,Technology,Phones,7816.62,7,0.05,865.28
ORD-100364,2022-05-08,CUST-2820,Customer 2820,South,Furniture,Chairs,3607.69,5,0.03,784.99
ORD-100365,2022-01-18,CUST-7220,Customer 7220,West,Furniture,Furnishings,547.56,1,0.08,35.84
ORD-100366,2023-07-20,CUST-9308,Customer 9308,North,Office Supplies,Art,937.28,6,0.24,80.94
ORD-100367,2023-07-24,CUST-8020,Customer 8020,West,Technology,Phones,1686.03,4,0.05,423.55
ORD-100368,2022-11-19,CUST-9308,Customer 9308,East,Furniture,Bookcases,990.08,2,0.11,23.7
ORD-100369,2023-11-17,CUST-9342,Customer 9342,West,Technology,Copiers,2365.23,2,0.16,217.12
ORD-100370,2023-09-18,CUST-2425,Customer 2425,South,Technology,Phones,2780.73,1,0.11,152.34
ORD-100371,2022-10-15,CUST-5768,Customer 5768,South,Office Supplies,Storage,19.18,3,0.0,5.12
ORD-100372,2023-10-25,CUST-6020,Customer 6020,East,Office Supplies,Storage,248.47,7,0.15,57.11
ORD-100373,2023-10-01,CUST-3543,Customer 3543,West,Technology,Accessories,1869.11,2,0.12,203.54
ORD-100374,2022-06-04,CUST-4888,Customer 4888,North,Furniture,Tables,925.94,5,0.3,-149.91
ORD-100375,2023-05-05,CUST-7947,Customer 7947,North,Furniture,Furnishings,473.64,1,0.13,113.47
ORD-100376,2023-01-21,CUST-6315,Customer 6315,East,Technology,Machines,16409.1,7,0.13,1734.34
ORD-100377,2022-04-14,CUST-9830,Customer 9830,West,Furniture,Bookcases,2351.69,5,0.23,-252.57
ORD-100378,2023-01-28,CUST-9490,Customer 9490,South,Furniture,Furnishings,1686.66,7,0.09,444.84
ORD-100379,2022-09-03,CUST-1038,Customer 1038,North,Technology,Accessories,3214.66,1,0.0,899.21
ORD-100380,2022-06-25,CUST-5251,Customer 5251,East,Furniture,Bookcases,7451.49,7,0.07,678.14
ORD-100381,2022-02-08,CUST-6543,Customer 6543,South,Technology,Machines,8043.48,7,0.02,1198.59
ORD-100382,2023-04-22,CUST-6360,Customer 6360,East,Furniture,Chairs,9592.29,7,0.09,863.6
ORD-100383,2023-11-13,CUST-6316,Customer 6316,West,Furniture,Tables,5790.57,5,0.2,-328.36
ORD-100384,2023-06-22,CUST-7229,Customer 7229,West,Office Supplies,Binders,1561.73,7,0.0,522.82
ORD-100385,2023-02-12,CUST-9102,Customer 9102,East,Office Supplies,Binders,76.85,1,0.15,-1.0
ORD-100386,2023-06-09,CUST-3025,Customer 3025,North,Furniture,Tables,121.28,1,0.19,-5.26
ORD-100387,2023-05-21,CUST-5127,Customer 5127,West,Office Supplies,Storage,525.9,3,0.17,56.7
ORD-100388,2022-02-05,CUST-5681,Customer 5681,South,Furniture,Bookcases,536.82,1,0.14,-3.66
ORD-100389,2023-11-16,CUST-6385,Customer 6385,South,Technology,Machines,7273.74,4,0.12,128.73
ORD-100390,2022-01-20,CUST-2965,Customer 2965,West,Office Supplies,Storage,800.57,4,0.09,44.52
ORD-100391,2022-11-17,CUST-6809,Customer 6809,South,Furniture,Bookcases,790.51,1,0.08,215.09
ORD-100392,2023-05-27,CUST-6537,Customer 6537,North,Office Supplies,Art,1058.12,5,0.12,180.8
ORD-100393,2023-02-04,CUST-4307,Customer 4307,East,Furniture,Chairs,5380.44,4,0.11,1385.2
ORD-100394,2023-10-16,CUST-6267,Customer 6267,North,Technology,Phones,6157.34,4,0.18,717.13
ORD-100395,2023-04-16,CUST-2932,Customer 2932,West,Technology,Copiers,2012.39,1,0.11,473.74
ORD-100396,2022-05-23,CUST-3829,Customer 3829,East,Office Supplies,Paper,123.07,1,0.23,13.13
ORD-100397,2022-04-02,CUST-8673,Customer 8673,West,Office Supplies,Binders,510.1,4,0.13,104.13
ORD-100398,2022-12-20,CUST-2310,Customer 2310,East,Furniture,Bookcases,1285.78,2,0.16,6.46
ORD-100399,2023-12-28,CUST-2139,Customer 2139,East,Technology,Accessories,6961.54,7,0.09,1422.08
ORD-100400,2022-02-20,CUST-2971,Customer 2971,West,Furniture,Tables,878.0,7,0.13,26.69
ORD-100401,2023-10-27,CUST-3804,Customer 3804,North,Office Supplies,Paper,158.31,2,0.05,13.88
ORD-100402,2023-11-29,CUST-7506,Customer 7506,East,Furniture,Bookcases,802.3,1,0.1,177.35
ORD-100403,2023-07-29,CUST-4956,Customer 4956,West,Office Supplies,Binders,685.63,5,0.09,69.44
ORD-100404,2022-07-09,CUST-1952,Customer 1952,North,Technology,Machines,6865.01,4,0.14,466.74
ORD-100405,2022-05-05,CUST-9262,Customer 9262,East,Office Supplies,Art,142.94,7,0.1,2.94
ORD-100406,2022-05-30,CUST-8899,Customer 8899,South,Office Supplies,Art,1096.33,5,0.09,247.91
ORD-100407,2022-11-10,CUST-7356,Customer 7356,West,Office Supplies,Paper,612.14,4,0.09,51.72
ORD-100408,2023-07-24,CUST-7740,Customer 7740,West,Furniture,Furnishings,2977.24,7,0.16,292.26
ORD-100409,2022-12-08,CUST-8149,Customer 8149,West,Technology,Copiers,15911.33,7,0.05,4032.08
ORD-100410,2022-11-01,CUST-6095,Customer 6095,North,Office Supplies,Binders,1196.47,7,0.08,59.94
ORD-100411,2023-11-23,CUST-3526,Customer 3526,South,Office Supplies,Paper,392.49,2,0.19,33.18
ORD-100412,2023-11-13,CUST-3317,Customer 3317,South,Technology,Machines,2331.84,1,0.06,672.59
ORD-100413,2022-02-23,CUST-8446,Customer 8446,East,Technology,Accessories,5546.77,4,0.1,901.04
ORD-100414,2023-03-20,CUST-9107,Customer 9107,West,Technology,Phones,1409.97,1,0.08,339.2
ORD-100415,2023-09-05,CUST-6766,Customer 6766,North,Technology,Phones,2672.28,1,0.14,197.21
ORD-100416,2022-09-21,CUST-6582,Customer 6582,South,Furniture,Chairs,296.24,1,0.31,-64.33
ORD-100417,2022-02-22,CUST-8626,Customer 8626,North,Technology,Phones,7389.64,5,0.04,1071.19
ORD-100418,2023-07-26,CUST-7731,Customer 7731,East,Furniture,Furnishings,3910.47,6,0.16,216.32
ORD-100419,2023-09-12,CUST-2210,Customer 2210,West,Technology,Machines,19722.97,7,0.1,4359.92
ORD-100420,2022-01-05,CUST-9125,Customer 9125,West,Furniture,Tables,593.26,7,0.01,109.21
ORD-100421,2022-04-13,CUST-5816,Customer 5816,West,Office Supplies,Paper,560.15,6,0.11,78.52
ORD-100422,2022-07-15,CUST-4865,Customer 4865,North,Furniture,Chairs,6978.9,5,0.08,1545.9
ORD-100423,2022-12-16,CUST-6735,Customer 6735,East,Technology,Phones,688.52,3,0.13,22.79
ORD-100424,2022-02-16,CUST-5163,Customer 5163,South,Furniture,Chairs,10459.36,7,0.09,2491.68
ORD-100425,2023-10-18,CUST-7335,Customer 7335,West,Office Supplies,Art,92.12,1,0.18,1.62
ORD-100426,2022-09-26,CUST-8614,Customer 8614,South,Technology,Phones,3981.69,4,0.13,318.88
ORD-100427,2023-01-05,CUST-7006,Customer 7006,North,Office Supplies,Art,527.04,6,0.16,78.23
ORD-100428,2023-09-28,CUST-3954,Customer 3954,North,Technology,Phones,14912.63,6,0.06,1162.51
ORD-100429,2022-04-16,CUST-6016,Customer 6016,East,Technology,Copiers,8999.06,5,0.12,2124.89
ORD-100430,2023-11-01,CUST-2505,Customer 2505,East,Technology,Phones,9230.61,3,0.1,1927.53
ORD-100431,2023-10-21,CUST-4839,Customer 4839,South,Technology,Accessories,6909.66,6,0.06,964.44
ORD-100432,2023-10-19,CUST-4051,Customer 4051,South,Furniture,Furnishings,1532.88,2,0.12,262.46
ORD-100433,2022-04-30,CUST-2920,Customer 2920,West,Furniture,Tables,1483.37,3,0.0,329.07
ORD-100434,2023-08-27,CUST-3241,Customer 3241,North,Office Supplies,Storage,329.91,3,0.11,6.87
ORD-100435,2022-02-27,CUST-1248,Customer 1248,North,Furniture,Furnishings,1810.13,2,0.06,232.49
ORD-100436,2022-12-12,CUST-7966,Customer 7966,South,Office Supplies,Art,17.71,2,0.08,4.71
ORD-100437,2023-04-19,CUST-6234,Customer 6234,West,Office Supplies,Art,731.34,3,0.08,157.99
ORD-100438,2022-04-27,CUST-5945,Customer 5945,North,Office Supplies,Storage,324.75,3,0.18,25.98
ORD-100439,2022-05-07,CUST-2868,Customer 2868,West,Office Supplies,Storage,13.75,1,0.21,2.18
ORD-100440,2023-01-28,CUST-3556,Customer 3556,North,Furniture,Chairs,788.34,2,0.21,66.41
ORD-100441,2023-10-03,CUST-6969,Customer 6969,West,Office Supplies,Storage,361.13,2,0.16,45.68
ORD-100442,2022-02-27,CUST-5625,Customer 5625,South,Technology,Machines,2286.4,2,0.04,504.49
ORD-100443,2023-09-26,CUST-4039,Customer 4039,North,Technology,Copiers,16751.9,6,0.13,3883.08
ORD-100444,2023-05-28,CUST-6239,Customer 6239,West,Office Supplies,Binders,593.61,3,0.1,116.25
ORD-100445,2022-04-06,CUST-7609,Customer 7609,West,Furniture,Chairs,2632.7,3,0.14,204.37
ORD-100446,2023-09-30,CUST-7723,Customer 7723,South,Furniture,Chairs,3187.1,3,0.06,519.16
ORD-100447,2022-04-28,CUST-2617,Customer 2617,West,Furniture,Bookcases,1627.56,5,0.14,64.37
ORD-100448,2023-07-14,CUST-6960,Customer 6960,South,Office Supplies,Paper,283.5,7,0.01,96.98
ORD-100449,2023-08-24,CUST-6166,Customer 6166,South,Furniture,Tables,1651.18,2,0.17,247.71
ORD-100450,2023-05-03,CUST-1060,Customer 1060,East,Office Supplies,Binders,452.28,5,0.2,-25.68
ORD-100451,2022-08-25,CUST-1058,Customer 1058,East,Furniture,Bookcases,4544.37,7,0.01,1266.55
ORD-100452,2022-09-29,CUST-4797,Customer 4797,East,Office Supplies,Paper,492.75,3,0.14,65.52
ORD-100453,2022-07-08,CUST-8494,Customer 8494,North,Furniture,Tables,1176.9,1,0.29,-247.27
ORD-100454,2023-12-05,CUST-1932,Customer 1932,South,Office Supplies,Art,43.53,1,0.14,2.47
ORD-100455,2023-03-23,CUST-3054,Customer 3054,East,Technology,Copiers,1303.22,1,0.1,364.48
ORD-100456,2023-08-04,CUST-7105,Customer 7105,North,Office Supplies,Binders,122.1,7,0.22,2.14
ORD-100457,2022-09-04,CUST-3951,Customer 3951,South,Furniture,Chairs,2832.14,6,0.11,623.7
ORD-100458,2022-03-17,CUST-7581,Customer 7581,North,Furniture,Furnishings,5504.3,6,0.06,501.27
ORD-100459,2022-06-03,CUST-7967,Customer 7967,North,Furniture,Chairs,3979.83,3,0.15,109.72
ORD-100460,2023-10-18,CUST-5710,Customer 5710,South,Furniture,Chairs,2619.49,6,0.21,-289.42
ORD-100461,2023-03-11,CUST-6620,Customer 6620,North,Office Supplies,Art,382.49,4,0.13,79.86
ORD-100462,2022-03-27,CUST-6441,Customer 6441,East,Office Supplies,Binders,402.02,2,0.13,37.58
ORD-100463,2023-11-28,CUST-3774,Customer 3774,East,Furniture,Bookcases,4184.56,4,0.13,831.02
ORD-100464,2022-10-12,CUST-6321,Customer 6321,West,Office Supplies,Binders,553.36,3,0.18,82.24
ORD-100465,2022-08-08,CUST-4959,Customer 4959,West,Office Supplies,Binders,73.99,3,0.14,-0.55
ORD-100466,2022-03-10,CUST-5911,Customer 5911,South,Furniture,Tables,11248.4,7,0.06,1592.29
ORD-100467,2022-02-16,CUST-4449,Customer 4449,East,Office Supplies,Binders,517.27,6,0.0,155.4
ORD-100468,2022-04-04,CUST-2558,Customer 2558,North,Furniture,Bookcases,1442.14,2,0.14,277.18
ORD-100469,2023-03-29,CUST-4139,Customer 4139,South,Office Supplies,Storage,302.29,2,0.05,88.91
ORD-100470,2022-07-23,CUST-5270,Customer 5270,West,Technology,Copiers,962.23,3,0.15,184.52
ORD-100471,2022-08-06,CUST-2234,Customer 2234,West,Technology,Accessories,598.74,1,0.08,166.04
ORD-100472,2023-04-19,CUST-1968,Customer 1968,West,Technology,Copiers,12902.82,6,0.0,3081.87
ORD-100473,2023-03-08,CUST-6257,Customer 6257,North,Office Supplies,Binders,243.27,3,0.11,61.5
ORD-100474,2022-12-07,CUST-2735,Customer 2735,South,Furniture,Chairs,665.64,1,0.13,141.47
ORD-100475,2023-07-05,CUST-8160,Customer 8160,West,Furniture,Bookcases,4891.85,6,0.16,678.58
ORD-100476,2023-09-04,CUST-3025,Customer 3025,North,Furniture,Tables,117.87,1,0.15,11.07
ORD-100477,2022-10-16,CUST-6546,Customer 6546,North,Technology,Phones,8371.8,7,0.12,596.56
ORD-100478,2022-09-11,CUST-3500,Customer 3500,East,Furniture,Chairs,727.55,1,0.1,20.41
ORD-100479,2022-12-23,CUST-4153,Customer 4153,North,Furniture,Tables,965.95,1,0.14,-22.46
ORD-100480,2022-01-23,CUST-2540,Customer 2540,North,Office Supplies,Storage,1261.49,6,0.01,241.77
ORD-100481,2023-06-06,CUST-2649,Customer 2649,North,Office Supplies,Paper,488.49,7,0.16,58.51
ORD-100482,2022-04-10,CUST-9433,Customer 9433,South,Furniture,Furnishings,1341.36,2,0.05,241.83
